876,50002343
877,50000332
878,50003082
879,50002827
882,50002542
884,50289775
890,50001975
894,50001965
898,50002802
907,50002544
913,50002218
919,50003182
920,50001950
921,50003417
922,50001177
923,50000080
924,50002940
926,50001203
927,50000241
928,50001837
930,50003220
932,50002665
935,50000994
936,50003095
940,50002206
941,50001187
955,50002115
956,50001990
957,50002423
960,50002403
961,50001885
969,50002051
981,50002959
982,50002860
983,50000081
984,50000942
985,50001497
986,50002285
995,50003416
1002,50003400
1003,50003221
1004,50002695
1005,50001338
1006,50001774
1007,50002729
1008,50003329
1009,50003284
1010,50001191
1011,50000127
1012,50001775
1013,50001779
1014,50003298
1015,50002125
1016,50000255
1017,50001543
1018,50001024
1019,50002966
1020,50001260
1021,50001919
1025,50002487
1028,50002732
1030,50001892
1032,50003328
1033,50001222
1038,50002335
1043,50001718
1044,50003167
1046,50000891
1048,50000187
1051,50000678
1056,50001433
1089,50002632
1101,50000014
1125,50000084
1150,50001025
1152,50001455
1153,50001021
1154,50001221
1155,50001938
1156,50002550
1157,50000336
1158,50002569
1159,50000154
1161,50000066
1162,50002988
1163,50002551
1164,50000126
1165,50000194
1166,50001032
1167,50001261
1168,50002979
1169,50002450
1170,50002981
1171,50002582
1172,50002999
1173,50000360
1174,50002184
1177,50002483
1180,50000770
1182,50000342
1184,50000739
1186,50000598
1199,50001155
1200,50000181
1202,50002161
1203,50000788
1213,50002852
1215,50002633
1217,50003419
1225,50002468
1349,50001764
1352,50001318
1358,50000474
1362,50000193
1390,50001026
1396,50000826
1398,50001459
1399,50002645
1402,50002428
1405,50001109
1417,50002381
1418,50003076
1420,50000628
1421,50000258
1422,50002540
1423,50003075
1424,50003088
1426,50002740
1427,50002552
1428,50002217
1430,50002152
1431,50001468
1432,50000902
1433,50002537
1434,50000783
1444,50001730
1449,50000281
1471,50001310
1475,50001510
1482,50001176
1485,50001791
1486,50001219
1488,50002823
1490,50003397
1493,50000356
1495,50002372
1496,50003338
1514,50001922
1523,50002583
1524,50001758
1539,50000355
1681,50003425
1721,50002677
1827,50003006
1829,50001999
1830,50001037
1833,50000399
1836,50000130
1837,50003382
1849,50000135
1863,50001503
1864,50002358
1937,50000910
1950,50289772
1970,50002199
2010,50002942
2051,50000983
2056,50002814
2079,50001871
2102,50001780
2116,50000830
2133,50001596
2136,50002117
2137,50001593
2140,50000962
2142,50000277
2161,50268767
2181,50000913
2184,50000961
2186,50000291
2187,50001139
2188,50000796
2189,50003212
2190,50003198
2191,50002311
2193,50002394
2194,50003210
2195,50001567
2196,50003213
2197,50000791
2198,50002718
2199,50003199
2200,50000395
2201,50000974
2202,50000790
2203,50002576
2205,50001994
2207,50000834
2210,50000835
2212,50003202
2216,50288881
2257,50003069
2267,50000486
2312,50297619
2330,50001884
2343,50000846
2350,50297617
2354,50306682
2356,50002163
2391,50000429
2399,50001987
2434,50289776
2516,50000023
2567,50000700
2568,50000427
2572,50003201
2575,50307904
2576,50002559
2583,50307902
2592,50000909
2601,50001265
2799,50003217
2804,50002952
2808,50002070
2811,50000150
2814,50003193
2842,50002082
2843,50002142
2911,50003281
3041,50289782
3124,50001523
3141,50002707
3143,50002985
3186,50002855
3542,50000494
3605,50001902
3734,50000229
3735,50000015
3741,50002344
3803,50000568
3810,50003318
3811,50289792
3831,50001343
3832,50001710
3833,50001183
3834,50000927
3835,50002469
3836,50003190
3837,50001712
3840,50001589
3841,50001491
3842,50003007
3843,50003008
3845,50000928
3846,50000607
3881,50003325
3897,50000182
3972,50289774
3986,50002539
4004,50289801
4006,50001516
4096,50000087
4103,50000105
4319,50001855
4321,50001597
4322,50000371
4326,50001073
4331,50000288
4356,50000932
4357,50002154
4358,50002435
4359,50002155
4399,50000085
4401,50002809
4407,50002817
4492,50003324
4500,50003164
4507,50000684
4510,50000634
4513,50002048
4516,50267252
4522,50000172
4537,50002723
4539,50311173
4542,50290479
4545,50003413
4546,50000597
4547,50001481
4582,50263631
4598,50000627
4607,50001917
4608,50311171
4810,50000686
4812,50268160
4817,50310629
4833,50306680
4835,50003097
4841,50003333
4866,50001223
4878,50000164
4880,50001891
4966,50000290
5066,50000094
5069,50000101
5070,50000095
5071,50289793
5131,50000230
5404,50001759
5410,50002349
5416,50002186
5459,50295952
5461,50001129
5501,50002314
5502,50001531
5516,50001048
5523,50296527
5539,50295477
5548,50001252
5549,50295473
5572,50000986
5690,50001565
5820,50309995
5837,50002765
6257,50000687
6298,50001120
6299,50002689
6305,50003320
6319,50001552
6326,50001071
6427,50001923
6490,50001958
6622,50000635
6625,50002797
6672,50001473
6674,50001905
6675,50000703
6681,50000785
6803,50297914
6843,50003081
6956,50289773
7083,50313296
7069,50313297
7121,50001500
7174,50311495
7163,50313299
7177,50313293
7255,50313294
7353,50313300
7722,50001796
7763,50000089
7764,50000114
7954,50001242
7955,50001583
7956,50001415
7957,50000430
7958,50000917
7959,50002150
7960,50003019
7961,50002798
7962,50000176
7963,50000320
7964,50002719
7965,50002287
7966,50001354
7967,50002894
7968,50001972
7969,50002502
7970,50002295
7971,50002649
7972,50002291
7973,50003010
7974,50003185
7975,50002138
7976,50001873
7977,50001909
7978,50002470
7979,50002862
7980,50001357
7981,50001076
7982,50002623
7983,50001451
7984,50000236
7985,50001573
7986,50000915
7987,50001650
7988,50001655
7989,50000122
7990,50000438
7991,50000593
7992,50001834
7993,50001123
7994,50000337
7995,50003347
7996,50002222
7997,50002857
7998,50001268
7999,50000895
8000,50002018
8001,50000950
8002,50003142
8003,50000498
8004,50001926
8005,50002769
8006,50001224
8007,50001782
8043,50001152
8485,50308202
8489,50000941
8496,50312806
8579,50001684
8580,50001724
8581,50001598
8582,50000299
8583,50000361
8584,50000349
8585,50000760
8586,50000766
8587,50000056
8588,50002754
8589,50002546
8590,50003030
8591,50003041
8593,50002387
8594,50002391
8595,50002340
8596,50002956
8597,50001802
8598,50002009
8599,50002145
8600,50001882
8601,50002005
8602,50000463
8603,50003147
8604,50267250
8605,50001471
8606,50001639
8607,50001623
8608,50002455
8609,50000651
8610,50003395
8611,50003206
8612,50003310
8613,50003062
8614,50002837
8615,50003245
8616,50001868
8617,50003078
8619,50001808
8620,50001841
8621,50001846
8622,50002193
8624,50000857
8625,50000199
8626,50002670
8627,50003222
8628,50001042
8629,50001394
8630,50000524
8631,50002261
8632,50003168
8633,50001554
8634,50000656
8635,50002084
8636,50000138
8637,50000743
8638,50000798
8639,50000847
8652,50002777
8653,50001787
8654,50000696
8655,50000666
8656,50002871
8657,50001483
8658,50001501
8659,50001681
8660,50002807
8661,50000912
8662,2646
8663,50000487
8664,50003183
8666,50000368
8667,50000180
8668,50001898
8669,50001907
8670,50000506
8671,50000599
8672,50003039
8673,50002443
8674,50000823
8676,50288636
8677,50000906
8678,50002407
8679,50002747
8680,50003051
8681,50003084
8682,50002168
8683,50001051
8684,50000185
8685,50003134
8686,50003123
8687,50000457
8688,50002063
8689,50002064
8690,50002207
8691,50002398
8692,50002834
8693,50288597
8694,50002012
8695,50002004
8696,50001993
8697,50002248
8698,50002258
8699,50001110
8701,50003409
8702,50003420
8703,50001339
8704,50000923
8706,50002997
8707,50000707
8708,50000673
8709,50000453
8710,50001904
8711,50002260
8712,50000997
8713,50001484
8715,50001133
8716,50000605
8717,50002890
8718,50001326
8719,50002676
8721,50000828
8722,50002183
8729,50001490
8730,50001458
8731,50003291
8732,50003269
8733,50002970
8734,50288596
8736,50001066
8737,50001601
8738,50001476
8739,50003004
8741,50000446
9048,50002386
9049,50002212
9050,50002438
9581,50288122
9587,50267911
9987,50289777
10305,50001227
10465,50002944
10466,50000886
10725,50003163
10726,50003204
10867,50001147
11001,50001786
11368,50001434
11481,50002796
11485,50289794
11507,50000024
11508,50000065
11509,50001653
11517,50000346
13401,50000925
14347,50312809
14755,50000708
15804,50000163
16155,50308212
16176,50311172
16179,50313302
18964,50001962
22025,50002059
667991,50002553
668270,50272543
668272,50288123
668533,50000492
669390,50307903
669393,50002563
670375,50311170
671157,50289796
671683,50003365
672000,50281563
672253,50289799
672363,50001144
673800,50000063
676855,50289798
677446,50001609
677447,50002213
686211,50002065
689390,50001986
698284,50000298
698332,50002162
702524,50001469
705099,50000437
711351,50000714
728407,50288598
945555,50267912
998595,50260993
1010038,50313298
